0.00614309,0,0.697634,0,30
0.00764155,0,0.697634,0,-30
0.00920177,0,0.697634,0,-30
0.0103052,0,0.697634,-1008,-30
0.0114625,-30,0.697634,-1008,-30
0.0127563,-30,0.697634,-1008,-30
0.0139954,-30,0.697634,-1008,-30
0.015218,-30,0.697634,-1008,-30
0.0165575,-30,0.697634,-1008,-30
0.0176871,-30,0.697634,-1008,-30
0.0190475,-30,0.697634,-1008,-30
0.0202324,-30,0.697634,-1008,-30
0.0214779,-30,0.697634,-1008,-30
0.0228157,-30,0.697634,-1008,-30
0.0241432,-30,0.697634,-1008,-30
0.0255151,-30,0.697634,-1008,-30
0.0267975,-30,0.697634,-1008,-30
0.0278816,-30,0.697634,-1008,-30
0.0291595,-30,0.697634,-1008,-30
0.030241,-30,0.697634,-1008,-30
0.0315561,-30,0.697634,-1008,-30
0.0330305,-30,0.697634,-1008,-30
0.0342519,-30,0.697634,-1008,-30
0.0355644,-30,0.697634,-1008,-30
0.0369055,-30,0.697634,-1008,-30
0.0384312,-30,0.697634,-1008,-30
0.0398545,-30,0.697634,-1008,-30
0.0413291,-30,0.697634,-1008,-30
0.0426271,-30,0.697634,-1008,-30
0.0448825,-30,0.697634,-1008,-30
0.0467579,-30,0.697634,-1008,-30
0.0481107,-30,0.697634,-1008,-30
0.049252,-30,0.697634,-1008,-30
0.0511198,-30,0.697634,-1008,-30
0.0523233,-30,0.697634,-1008,-30
0.0535009,-30,0.697634,-1008,-30
0.0547526,-30,0.697634,-1008,-30
0.0559297,-30,0.697634,-1008,-30
0.0573571,-30,0.697634,-1008,-30
0.0587277,-30,0.598756,-1008,-30
0.0595791,-30,0.598756,-1008,-30
0.0616012,-30,0.598756,-1008,-30
0.0628867,-30,0.598756,-1008,-30
0.0640075,-30,0.598756,-1008,-30
0.0652652,-30,0.598756,-1008,-30
0.0667958,-30,0.598756,-1008,-30
0.0682299,-30,0.598756,-1008,-30
0.0699232,-30,0.598756,-1008,-30
0.0713854,-30,0.598756,-1008,-30
0.0727508,-30,0.598756,-1008,-30
0.0741901,-30,0.598756,-1008,-30
