0.00583768,0,0,0,-10
0.00719881,0,0,0,-10
0.00841331,0,0,0,-10
0.00966072,0,0,-336,-10
0.010803,0,0,-336,-10
0.0119202,-10,0,-336,-10
0.0129259,-10,0,-336,-10
0.0140252,-10,0,-336,-10
0.0146766,-10,0,-336,-10
0.0168676,-10,0,-336,-10
0.0180902,-10,0,-336,-10
0.0195987,-10,0,-336,-10
0.0209208,-10,0,-336,-10
0.0219991,-10,0,-336,-10
0.0235176,-10,0,-336,-10
0.0247402,-10,0,-336,-10
0.0258145,-10,0,-336,-10
0.026968,-10,0,-336,-10
0.0280111,-10,0,-336,-10
0.0292351,-10,0,-336,-10
0.0303402,-10,0,-336,-10
0.0314767,-10,0,-336,-10
0.0325272,-10,0,-336,-10
0.0337627,-10,0,-336,-10
0.0346546,-10,0,-336,-10
0.0372481,-10,0,-336,-10
0.0388787,-10,0,-336,-10
0.0394681,-10,0,-336,-10
0.0413814,-10,0,-336,-10
0.0428829,-10,0,-336,-10
0.0440342,-10,0,-336,-10
0.0452297,-10,0,-336,-10
0.0464852,-10,0,-336,-10
0.047806,-10,0,-336,-10
0.0489154,-10,0,-336,-10
0.0499349,-10,0,-336,-10
0.0512016,-10,0,-336,-10
0.0522547,-10,0,-336,-10
0.0535929,-10,0,-336,-10
0.0546908,-10,0,-336,-10
0.0562346,-10,0,-336,-10
0.0573754,-10,0,-336,-10
0.0584939,-10,0,-336,-10
0.0597708,-10,0,-336,-10
0.0607767,-10,0,-336,-10
0.0622537,-10,0,-336,-10
0.0633719,-10,0,-336,-10
0.0647159,-10,0,-336,-10
0.0659423,-10,0,-336,-10
0.0670681,-10,0,-336,-10
0.0683384,-10,0,-336,-10
0.0695121,-10,0,-336,-10
0.0708153,-10,0,-336,-10
0.0720282,-10,0,-336,-10
0.0731306,-10,0,-336,-10
0.0744057,-10,0,-336,-10
0.0754888,-10,0,-336,-10
0.0766773,-10,0,-336,-10
0.0777686,-10,0,-336,-10
0.0792878,-10,0,-336,-10
0.0803812,-10,0,-336,-10
0.08144,-10,0,-336,-10
0.0827487,-10,0,-336,-10
0.0840223,-10,0,-336,-10
0.0853906,-10,0,-336,-10
0.0866802,-10,0,-336,-10
0.0877788,-10,0,-336,-10
0.0889134,-10,0,-336,-10
0.0899792,-10,0,-336,-10
0.0910611,-10,0,-336,-10
0.0921783,-10,0,-336,-10
0.0934117,-10,0,-336,-10
0.0945313,-10,0,-336,-10
0.0957792,-10,0,-336,-10
0.0970414,-10,0,-336,-10
0.0985978,-10,0,-336,-10
0.0997126,-10,0,-336,-10
0.100687,-10,0,-336,-10
0.101861,-10,0,-336,-10
0.103034,-10,0,-336,-10
0.104196,-10,0,-336,-10
0.105277,-10,0,-336,-10
0.106376,-10,0,-336,-10
0.107787,-10,0,-336,-10
0.108949,-10,0,-336,-10
0.110472,-10,0,-336,-10
0.111642,-10,0,-336,-10
0.112682,-10,0,-336,-10
0.114228,-10,0,-336,-10
0.115298,-10,0,-336,-10
0.1166,-10,0,-336,-10
0.118194,-10,0,-336,-10
0.119413,-10,0,-336,-10
0.120901,-10,0,-336,-10
0.122238,-10,0,-336,-10
0.123346,-10,0,-336,-10
0.124608,-10,0,-336,-10
0.126179,-10,0,-336,-10
0.127363,-10,0,-336,-10
0.128509,-10,0,-336,-10
0.129637,-10,0,-336,-10
0.131025,-10,0,-336,-10
0.13217,-10,0,-336,-10
0.133443,-10,0,-336,-10
0.134834,-10,0,-336,-10
0.13604,-10,0,-336,-10
0.137454,-10,0,-336,-10
0.137995,-10,0,-336,-10
0.139577,-10,0,-336,-10
0.14084,-10,0,-336,-10
0.141999,-10,0,-336,-10
0.143314,-10,0,-336,-10
0.144422,-10,0,-336,-10
0.14563,-10,0,-336,-10
0.146152,-10,0,-336,-10
0.14787,-10,0,-336,-10
0.148935,-10,0,-336,-10
0.150123,-10,0,-336,-10
0.151992,-10,0,-336,-10
0.153507,-10,0,-336,-10
0.154593,-10,0,-336,-10
0.155717,-10,0,-336,-10
0.156788,-10,0,-336,-10
0.158102,-10,0,-336,-10
0.159166,-10,0,-336,-10
0.16026,-10,0,-336,-10
0.161001,-10,0,-336,-10
0.162567,-10,0,-336,-10
0.163813,-10,0,-336,-10
0.164799,-10,0,-336,-10
0.165974,-10,0,-336,-10
0.167226,-10,0,-336,-10
0.168314,-10,0,-336,-10
0.169373,-10,0,-336,-10
0.170581,-10,0,-336,-10
0.17177,-10,0,-336,-10
0.17296,-10,0,-336,-10
0.174099,-10,0,-336,-10
0.175215,-10,0,-336,-10
0.176374,-10,0,-336,-10
0.177491,-10,0,-336,-10
0.178628,-10,0,-336,-10
0.179634,-10,0,-336,-10
0.180866,-10,0,-336,-10
0.181922,-10,0,-336,-10
0.183064,-10,0,-336,-10
0.184169,-10,0,-336,-10
0.185314,-10,0,-336,-10
0.186354,-10,0,-336,-10
0.18751,-10,0,-336,-10
0.188542,-10,0,-336,-10
0.189595,-10,0,-336,-10
0.190667,-10,0,-336,-10
0.191718,-10,0,-336,-10
0.192768,-10,0,-336,-10
0.193877,-10,0,-336,-10
0.194957,-10,0,-336,-10
0.196006,-10,0,-336,-10
0.197079,-10,0,-336,-10
0.198169,-10,0,-336,-10
0.199281,-10,0,-336,-10
0.200339,-10,0,-336,-10
0.20137,-10,0,-336,-10
0.202392,-10,0,-336,-10
0.203469,-10,0,-336,-10
0.204537,-10,0,-336,-10
0.205657,-10,0,-336,-10
0.206609,-10,0,-336,-10
0.207777,-10,0,-336,-10
0.208694,-10,0,-336,-10
0.209891,-10,0,-336,-10
0.2109,-10,0,-336,-10
0.211959,-10,0,-336,-10
0.213003,-10,0,-336,-10
0.214054,-10,0,-336,-10
0.215114,-10,0,-336,-10
0.216166,-10,0,-336,-10
0.217248,-10,0,-336,-10
0.218251,-10,0,-336,-10
0.219287,-10,0,-336,-10
0.220325,-10,0,-336,-10
0.221413,-10,0,-336,-10
0.222473,-10,0,-336,-10
0.223566,-10,0,-336,-10
0.224636,-10,0,-336,-10
0.225643,-10,0,-336,-10
0.226722,-10,0,-336,-10
0.22776,-10,0,-336,-10
0.228812,-10,0,-336,-10
0.229836,-10,0,-336,-10
0.230908,-10,0,-336,-10
0.231927,-10,0,-336,-10
0.233029,-10,0,-336,-10
0.234025,-10,0,-336,-10
0.235002,-10,0,-336,-10
0.236048,-10,0,-336,-10
0.237148,-10,0,-336,-10
0.238177,-10,0,-336,-10
0.239199,-10,0,-336,-10
0.240278,-10,0,-336,-10
0.24134,-10,0,-336,-10
0.242397,-10,0,-336,-10
0.243404,-10,0,-336,-10
0.244389,-10,0,-336,-10
0.245468,-10,0,-336,-10
0.246584,-10,0,-336,-10
0.247597,-10,0,-336,-10
0.248697,-10,0,-336,-10
0.24974,-10,0,-336,-10
0.250877,-10,0,-336,-10
0.251942,-10,0,-336,-10
0.253039,-10,0,-336,-10
0.253997,-10,0,-336,-10
0.255122,-10,0,-336,-10
0.256211,-10,0,-336,-10
0.257309,-10,0,-336,-10
0.258235,-10,0,-336,-10
0.25934,-10,0,-336,-10
0.260411,-10,0,-336,-10
0.261469,-10,0,-336,-10
0.262517,-10,0,-336,-10
0.263586,-10,0,-336,-10
0.264662,-10,0,-336,-10
0.265684,-10,0,-336,-10
0.266562,-10,0,-336,-10
0.268004,-10,0,-336,-10
0.269092,-10,0,-336,-10
0.270147,-10,0,-336,-10
0.271257,-10,0,-336,-10
0.272346,-10,0,-336,-10
0.273411,-10,0,-336,-10
0.274516,-10,0,-336,-10
0.275663,-10,0,-336,-10
0.276671,-10,0,-336,-10
0.277771,-10,0,-336,-10
0.27881,-10,0,-336,-10
0.279822,-10,0,-336,-10
0.280886,-10,0,-336,-10
0.281942,-10,0,-336,-10
0.282995,-10,0,-336,-10
0.284048,-10,0,-336,-10
0.285126,-10,0,-336,-10
0.286239,-10,0,-336,-10
0.287255,-10,0,-336,-10
0.288324,-10,0,-336,-10
0.289351,-10,0,-336,-10
0.29039,-10,0,-336,-10
0.291387,-10,0,-336,-10
0.292432,-10,0,-336,-10
0.293455,-10,0,-336,-10
0.294483,-10,0,-336,-10
0.295479,-10,0,-336,-10
0.296531,-10,0,-336,-10
0.297615,-10,0,-336,-10
0.298709,-10,0,-336,-10
0.299807,-10,0,-336,-10
0.300927,-10,0,-336,-10
0.301981,-10,0,-336,-10
0.303028,-10,0,-336,-10
0.304072,-10,0,-336,-10
0.305073,-10,0,-336,-10
0.306109,-10,0,-336,-10
0.307152,-10,0,-336,-10
0.308242,-10,0,-336,-10
0.309311,-10,0,-336,-10
0.310325,-10,0,-336,-10
0.311388,-10,0,-336,-10
0.312512,-10,0,-336,-10
0.313584,-10,0,-336,-10
0.314636,-10,0,-336,-10
0.315726,-10,0,-336,-10
0.316832,-10,0,-336,-10
0.317923,-10,0,-336,-10
0.319009,-10,0,-336,-10
0.320056,-10,0,-336,-10
0.321159,-10,0,-336,-10
0.322178,-10,0,-336,-10
0.323222,-10,0,-336,-10
0.324214,-10,0,-336,-10
0.325259,-10,0,-336,-10
0.326339,-10,0,-336,-10
0.32743,-10,0,-336,-10
0.328434,-10,0,-336,-10
0.329483,-10,0,-336,-10
0.330572,-10,0,-336,-10
0.331636,-10,0,-336,-10
0.33265,-10,0,-336,-10
0.333735,-10,0,-336,-10
0.334778,-10,0,-336,-10
0.335873,-10,0,-336,-10
0.336892,-10,0,-336,-10
0.337916,-10,0,-336,-10
0.338917,-10,0,-336,-10
0.339969,-10,0,-336,-10
0.34107,-10,0,-336,-10
0.342174,-10,0,-336,-10
0.343198,-10,0,-336,-10
0.344257,-10,0,-336,-10
0.345321,-10,0,-336,-10
0.346381,-10,0,-336,-10
0.347434,-10,0,-336,-10
0.348501,-10,0,-336,-10
0.349552,-10,0,-336,-10
